count;max;mutid;#E;predtime;#inter;+WG;+WT;+WTG;+WO;+WOG;+WN;+WNG;+WT*;+WT*G;+WZ;+WZG
531;543;1357742335034;825;1;1;0;1;0;0;0;0;0;0;0;0;0
532;543;1357743437097;825;2;50;25;16;14;2;2;2;2;2;2;2;2
533;543;1357742522034;825;0;7;3;0;0;0;0;0;0;0;0;0;0
534;543;1357743337206;825;3;0;-1;4;4;0;0;0;0;0;0;0;0
535;543;1357743152628;825;0;38;19;5;5;5;5;5;5;5;5;5;5
536;543;1357743107862;825;0;9;4;6;6;6;6;6;6;6;6;6;6
537;543;1357742665503;825;0;8;4;0;0;0;0;0;0;0;0;0;0
538;543;1357742944784;825;0;52;26;3;3;3;3;3;3;3;3;3;3
539;543;1357743843909;825;1;8;4;7;7;6;6;6;6;6;6;6;6
540;543;1357743505940;825;0;2;1;12;1;1;1;1;1;1;1;1;1
541;543;1357742059987;825;0;8;4;11;7;7;5;4;4;4;4;4;4
542;543;1357743528800;825;1;8;4;6;1;1;1;1;1;1;1;1;1
543;543;1357742243237;825;0;8;4;8;5;4;4;4;4;4;4;4;4

