count;max;mutid;#E;predtime;#inter;+WG;+WT;+WTG;+WO;+WOG;+WN;+WNG;+WT*;+WT*G;+WZ;+WZG
329;599;1357751837362;8906;1;2;1;0;0;0;0;0;0;0;0;0;0
330;599;1357750298799;8906;2;37;18;1;0;0;0;0;0;0;0;0;0
331;599;1357753422023;8906;2;15;7;3;1;0;0;0;0;0;0;0;0
332;599;1357748490927;8906;2;2;1;0;0;0;0;0;0;0;0;0;0
333;599;1357752996967;8906;1;2;1;0;0;0;0;0;0;0;0;0;0
334;599;1357752857866;8906;2;55;27;3;3;3;3;3;3;3;3;3;3
335;599;1357750006195;8906;1;3;1;1;0;0;0;0;0;0;0;0;0
336;599;1357746708850;8906;1;55;27;0;0;0;0;0;0;0;0;0;0
337;599;1357751643398;8906;2;2;1;0;0;0;0;0;0;0;0;0;0
338;599;1357749993134;8906;2;156;78;2;2;2;2;2;2;2;2;2;2
339;599;1357748656049;8906;2;181;90;0;0;0;0;0;0;0;0;0;0
340;599;1357747940682;8906;1;2;1;1;0;0;0;0;0;0;0;0;0
341;599;1357745965343;8906;1;2;1;0;0;0;0;0;0;0;0;0;0
342;599;1357747011103;8906;4;33;16;15;3;3;3;3;3;3;3;3;3
343;599;1357750931928;8906;11;45;-1;10;10;0;0;0;0;0;0;0;0
344;599;1357753216368;8906;1;4;2;0;0;0;0;0;0;0;0;0;0
345;599;1357750617229;8906;2;3;1;0;0;0;0;0;0;0;0;0;0
346;599;1357753669983;8906;2;2;1;0;0;0;0;0;0;0;0;0;0
347;599;1357747490396;8906;2;2;1;2;0;0;0;0;0;0;0;0;0
348;599;1357749911049;8906;1;1;0;1;0;0;0;0;0;0;0;0;0
349;599;1357752148816;8906;2;2;1;0;0;0;0;0;0;0;0;0;0
350;599;1357748244139;8906;2;3;1;1;1;0;0;0;0;0;0;0;0
351;599;1357753449970;8906;2;1;0;1;0;0;0;0;0;0;0;0;0
352;599;1357750849868;8906;1;1;0;6;0;5;0;0;0;0;0;5;0
353;599;1357753587862;8906;2;4;2;10;0;3;0;0;0;0;0;2;0
354;599;1357746777760;8906;2;2;1;0;0;0;0;0;0;0;0;0;0
355;599;1357752489449;8906;1;4;2;8;0;2;0;0;0;0;0;0;0
356;599;1357751258951;8906;1;4;2;1;1;1;1;1;1;1;1;1;1
357;599;1357751852216;8906;2;2;1;0;0;0;0;0;0;0;0;0;0
358;599;1357747709482;8906;2;9;4;1;1;1;1;1;1;1;1;1;1
359;599;1357748956688;8906;2;25;12;0;0;0;0;0;0;0;0;0;0
360;599;1357753354261;8906;2;39;19;0;0;0;0;0;0;0;0;0;0
361;599;1357753145901;8906;2;3;1;0;0;0;0;0;0;0;0;0;0
362;599;1357746399931;8906;4;37;18;0;0;0;0;0;0;0;0;0;0
363;599;1357748270970;8906;1;1;0;0;0;0;0;0;0;0;0;0;0
364;599;1357745744361;8906;2;38;19;2;1;1;1;1;1;1;1;1;1
365;599;1357749951954;8906;2;1;0;6;0;5;0;0;0;0;0;5;0
366;599;1357751026878;8906;2;3;1;0;0;0;0;0;0;0;0;0;0
367;599;1357751657588;8906;4;27;13;3;1;0;0;0;0;0;0;0;0
368;599;1357751808865;8906;1;2;1;0;0;0;0;0;0;0;0;0;0
369;599;1357753780318;8906;2;2;1;1;0;0;0;0;0;0;0;0;0
370;599;1357746467319;8906;2;33;-1;3;3;0;0;0;0;0;0;0;0
371;599;1357748518699;8906;2;5;2;0;0;0;0;0;0;0;0;0;0
372;599;1357748382679;8906;11;159;79;14;4;1;1;1;1;1;1;1;1
373;599;1357751946506;8906;2;2;1;0;0;0;0;0;0;0;0;0;0
374;599;1357749556028;8906;5;31;15;1;0;0;0;0;0;0;0;0;0
375;599;1357748737147;8906;2;2;1;0;0;0;0;0;0;0;0;0;0
376;599;1357746695508;8906;2;38;19;7;6;5;5;5;5;5;5;5;5
377;599;1357748064788;8906;2;20;10;1;1;1;1;0;0;0;0;0;0
378;599;1357751574484;8906;1;39;19;3;3;3;3;3;3;3;3;3;3
379;599;1357750506740;8906;1;5;2;0;0;0;0;0;0;0;0;0;0
380;599;1357752719976;8906;2;36;-1;4;4;0;0;0;0;0;0;0;0
381;599;1357750999917;8906;2;1;0;6;0;5;0;0;0;0;0;5;0
382;599;1357748504299;8906;2;2;1;0;0;0;0;0;0;0;0;0;0
383;599;1357749816091;8906;2;1;0;6;0;5;0;0;0;0;0;5;0
384;599;1357753504415;8906;2;2;1;0;0;0;0;0;0;0;0;0;0
385;599;1357751769326;8906;2;3;1;0;0;0;0;0;0;0;0;0;0
386;599;1357752297656;8906;2;6;3;1;1;1;1;1;1;1;1;1;1
387;599;1357750560541;8906;2;2;1;0;0;0;0;0;0;0;0;0;0
388;599;1357748312283;8906;2;4;2;0;0;0;0;0;0;0;0;0;0
389;599;1357750091591;8906;2;10;5;0;0;0;0;0;0;0;0;0;0
390;599;1357750891223;8906;2;20;10;0;0;0;0;0;0;0;0;0;0
