count;max;mutid;#E;predtime;#inter;+WG;+WT;+WTG;+WO;+WOG;+WN;+WNG;+WT*;+WT*G;+WZ;+WZG
119;598;1357741157376;6723;43;968;484;28;13;7;4;3;3;3;3;5;4
120;598;1357747055625;6723;8;282;141;1;1;1;1;1;1;1;1;1;1
121;598;1357744157814;6723;1;14;7;2;1;2;1;2;1;2;1;2;1
122;598;1357740374251;6723;2;9;4;3;2;3;2;3;2;3;2;3;2
123;598;1357742326626;6723;23;878;439;29;13;12;5;3;3;3;3;3;3
124;598;1357746853968;6723;62;874;437;2;1;1;1;1;1;1;1;1;1
125;598;1357743047939;6723;4;973;486;0;0;0;0;0;0;0;0;0;0
126;598;1357744115298;6723;17;64;32;20;2;3;2;2;2;2;2;2;2
127;598;1357743877158;6723;69;65;-1;19;19;30;30;447;447;69;69;41;41
128;598;1357742187220;6723;69;288;144;2;1;1;1;1;1;1;1;1;1
129;598;1357743997439;6723;157;65;32;35;2;0;0;0;0;0;0;0;0
130;598;1357741231783;6723;7;282;141;2;1;1;1;1;1;1;1;1;1
131;598;1357743079970;6723;3;8;-1;0;0;0;0;0;0;0;0;0;0
132;598;1357742849283;6723;212;874;437;143;54;7;7;7;7;7;7;7;7
133;598;1357744188626;6723;2;11;5;11;4;11;4;4;2;6;4;4;2
134;598;1357740653829;6723;2;13;6;2;0;0;0;0;0;0;0;0;0
135;598;1357741178189;6723;13;1;0;32;0;0;0;0;0;0;0;0;0
136;598;1357741621204;6723;1;31;15;1;0;1;0;1;0;1;0;1;0
137;598;1357743091017;6723;7;283;141;1;0;0;0;0;0;0;0;0;0
138;598;1357747530468;6723;53;1029;514;8;2;2;2;2;2;2;2;2;2
139;598;1357743387298;6723;1;21;10;1;0;1;0;1;0;1;0;1;0
140;598;1357744039720;6723;2;108;54;2;2;2;2;2;2;2;2;2;2
141;598;1357742026798;6723;1;21;10;1;0;1;0;1;0;1;0;1;0
142;598;1357747266000;6723;7;968;484;5;2;3;1;2;1;2;1;3;1
143;598;1357747201406;6723;12;1029;514;0;0;0;0;0;0;0;0;0;0
144;598;1357745678062;6723;50;872;436;6;1;0;0;0;0;0;0;0;0
145;598;1357745066765;6723;4;882;441;0;0;0;0;0;0;0;0;0;0
146;598;1357745519125;6723;1;66;33;0;0;0;0;0;0;0;0;0;0
147;598;1357746505734;6723;3;918;459;3;2;3;2;3;2;3;2;3;2
148;598;1357743953767;6723;34;68;34;64;5;9;3;2;2;2;2;4;2
149;598;1357740417470;6723;11;874;437;29;17;21;14;3;3;3;3;4;4
150;598;1357741769486;6723;5;1422;711;2;2;2;2;2;2;2;2;2;2
151;598;1357740395158;6723;13;1013;506;5;3;2;2;2;2;2;2;2;2
152;598;1357741147111;6723;32;1021;510;149;94;52;52;49;49;49;49;49;49
153;598;1357742389939;6723;4;877;438;1;1;1;1;1;1;1;1;1;1
154;598;1357747180421;6723;10;26;-1;16;16;16;16;447;447;9;9;16;16
155;598;1357746696015;6723;70;288;144;1;0;0;0;0;0;0;0;0;0
156;598;1357746025796;6723;48;966;483;3;2;1;1;1;1;1;1;1;1
157;598;1357746367437;6723;12;8;4;7;1;1;1;1;1;1;1;1;1
158;598;1357741653376;6723;13;1067;533;2;2;2;2;2;2;2;2;2;2
159;598;1357745262343;6723;15;282;141;2;1;1;1;1;1;1;1;1;1
160;598;1357742197486;6723;4;1031;515;2;2;2;2;2;2;2;2;2;2
161;598;1357741866079;6723;2;11;5;11;4;11;4;4;2;6;4;4;2
162;598;1357746780562;6723;111;918;459;11;1;1;1;1;1;1;1;1;1
163;598;1357743311908;6723;957;872;436;225;6;1;1;1;1;1;1;1;1
164;598;1357745551859;6723;224;23;11;144;3;1;0;0;0;1;0;0;0
165;598;1357745122265;6723;200;873;436;179;70;19;18;15;15;18;17;15;15
166;598;1357747423500;6723;7;968;484;5;2;3;1;2;1;2;1;3;1
167;598;1357745099500;6723;8;968;484;7;3;7;3;2;2;2;2;2;2
168;598;1357742671939;6723;5;2;1;7;0;0;0;0;0;0;0;0;0
169;598;1357743801814;6723;1;14;7;2;1;2;1;2;1;2;1;2;1
170;598;1357743037079;6723;2;284;-1;1;1;1;1;1;1;1;1;1;1
171;598;1357745917515;6723;15;880;440;3;1;1;1;1;1;1;1;1;1
172;598;1357740986751;6723;4;42;21;2;0;0;0;0;0;0;0;0;0
173;598;1357746218968;6723;2;66;33;0;0;0;0;0;0;0;0;0;0
174;598;1357745657343;6723;5;2;-1;3;3;2;2;2;2;2;2;2;2
175;598;1357742585251;6723;9;1120;560;18;11;16;10;12;10;12;10;12;10
176;598;1357745230406;6723;5;1422;711;2;2;2;2;2;2;2;2;2;2
177;598;1357745381843;6723;2;74;37;2;2;2;2;2;2;2;2;2;2
178;598;1357747456437;6723;5;1422;711;7;7;7;7;7;7;7;7;7;7
179;598;1357743974923;6723;16;24;12;5;0;0;0;0;0;0;0;0;0
180;598;1357742336751;6723;58;1029;514;4;0;0;0;0;0;0;0;0;0
181;598;1357742892533;6723;7;2;1;5;0;0;0;0;0;0;0;0;0
182;598;1357745699437;6723;32;875;437;4;1;1;1;1;1;1;1;1;1
183;598;1357743909814;6723;56;48;24;3;0;0;0;0;0;0;0;0;0
184;598;1357747035031;6723;9;968;484;5;2;3;1;2;1;2;1;3;1
185;598;1357745906968;6723;22;926;463;11;2;4;0;0;0;0;0;4;0
186;598;1357743026298;6723;21;921;-1;0;0;0;0;0;0;0;0;0;0
187;598;1357744007986;6723;16;1;0;119;0;112;0;0;0;0;0;6;0
188;598;1357741800533;6723;4;68;34;1;1;1;1;1;1;1;1;1;1
189;598;1357741567626;6723;4;1422;711;2;2;2;2;2;2;2;2;2;2
190;598;1357742881986;6723;4;1002;501;1;1;1;1;1;1;1;1;1;1
191;598;1357740890033;6723;188;874;437;175;69;17;17;15;15;16;16;15;15
192;598;1357746992750;6723;59;1029;514;4;0;0;0;0;0;0;0;0;0
193;598;1357747478343;6723;28;65;-1;1;1;4;4;447;447;78;78;2;2
194;598;1357741632470;6723;5;13;6;3;0;0;0;0;0;0;0;0;0
195;598;1357743898392;6723;7;282;141;2;1;1;1;1;1;1;1;1;1
196;598;1357745875343;6723;181;872;436;82;14;0;0;0;0;0;0;0;0
197;598;1357746494859;6723;410;22;11;62;0;0;0;0;0;0;0;0;0
198;598;1357743855423;6723;205;14;7;79;0;1;0;0;0;0;0;0;0
199;598;1357741275517;6723;284;874;437;188;78;18;18;17;17;17;17;17;17
200;598;1357745306125;6723;27;953;476;38;25;15;11;13;10;13;10;13;10
201;598;1357743704220;6723;53;1029;514;8;2;2;2;2;2;2;2;2;2
202;598;1357743527579;6723;13;1096;548;2;0;0;0;0;0;0;0;0;0
203;598;1357740534861;6723;2;66;33;2;1;0;0;0;0;0;0;0;0
204;598;1357740695501;6723;2;15;7;1;1;1;1;1;1;1;1;1;1
205;598;1357743484876;6723;73;65;-1;6;6;8;8;446;446;59;59;11;11
206;598;1357742796986;6723;16;1011;-1;2;2;0;0;0;0;0;0;0;0
207;598;1357742251720;6723;8;282;141;1;1;1;1;1;1;1;1;1;1
208;598;1357743866470;6723;67;919;459;37;3;2;0;0;0;0;0;2;0
209;598;1357745613796;6723;2;8;4;3;0;0;0;0;0;0;0;0;0
210;598;1357745208937;6723;2;71;35;1;1;0;0;0;0;0;0;0;0
211;598;1357747489218;6723;7;968;484;10;4;10;4;3;2;3;2;4;2
212;598;1357740567423;6723;62;919;459;58;8;8;2;3;1;3;1;3;1
213;598;1357740545751;6723;2;72;36;1;1;1;1;1;1;1;1;1;1
214;598;1357743112720;6723;4;8;4;0;0;0;0;0;0;0;0;0;0
215;598;1357741297314;6723;2;66;33;3;2;1;1;1;1;1;1;1;1
216;598;1357741355408;6723;19;9;4;6;0;0;0;0;0;0;0;0;0
217;598;1357745423546;6723;208;873;436;188;75;19;18;15;15;18;17;15;15
218;598;1357742423064;6723;2;283;141;2;1;2;1;2;1;2;1;2;1
219;598;1357746314062;6723;5;100;50;1;1;1;1;1;1;1;1;1;1
220;598;1357746261687;6723;43;924;462;23;3;3;2;3;2;3;2;3;2
221;598;1357745413406;6723;5;2;1;7;0;0;0;0;0;0;0;0;0
222;598;1357740342345;6723;1;13;-1;1;1;1;1;1;1;1;1;1;1
223;598;1357745646562;6723;177;65;32;40;2;0;0;0;0;0;0;0;0
224;598;1357741103814;6723;2;13;-1;0;0;0;0;0;0;0;0;0;0
225;598;1357746154546;6723;22;875;437;3;1;1;1;1;1;1;1;1;1
226;598;1357741877158;6723;8;282;141;1;1;1;1;1;1;1;1;1;1
227;598;1357743431908;6723;5;1063;-1;0;0;0;0;0;0;0;0;0;0
228;598;1357741308048;6723;2;32;16;3;0;3;0;0;0;0;0;0;0
229;598;1357746843515;6723;5;1502;751;0;0;0;0;0;0;0;0;0;0
230;598;1357742935111;6723;1;27;13;1;1;1;1;1;1;1;1;1;1
231;598;1357745635671;6723;15;883;441;0;0;0;0;0;0;0;0;0;0
232;598;1357740449220;6723;4;2;1;7;0;5;0;0;0;0;0;0;0
233;598;1357745283859;6723;8;282;141;1;1;1;1;1;1;1;1;1;1
234;598;1357742563267;6723;5;1422;711;7;7;7;7;7;7;7;7;7;7
235;598;1357745445203;6723;206;14;7;72;0;0;0;0;0;0;0;0;0
236;598;1357743366611;6723;112;1003;501;13;1;1;1;1;1;1;1;1;1
237;598;1357742839189;6723;1;7;3;1;1;1;1;1;1;1;1;1;1
238;598;1357746791093;6723;19;1140;570;3;1;1;1;1;1;1;1;1;1
239;598;1357746187312;6723;4;282;141;1;0;0;0;0;0;0;0;0;0
240;598;1357747014000;6723;2;128;64;1;1;1;1;1;1;1;1;1;1
241;598;1357742272361;6723;24;876;438;4;1;1;1;1;1;1;1;1;1
242;598;1357740834548;6723;200;14;7;79;0;1;0;0;0;0;0;0;0
243;598;1357741812329;6723;1;46;23;3;1;3;1;2;1;2;1;2;1
244;598;1357742913595;6723;18;989;494;0;0;0;0;0;0;0;0;0;0
245;598;1357746100312;6723;16;1011;505;2;2;0;0;0;0;0;0;0;0
246;598;1357743985611;6723;7;881;440;0;0;0;0;0;0;0;0;0;0
247;598;1357743644454;6723;27;1;0;4;0;0;0;0;0;0;0;0;0
248;598;1357747328156;6723;30;953;476;9;3;4;1;3;1;3;1;3;1
249;598;1357742775548;6723;4;13;6;4;1;1;1;1;1;1;1;1;1
250;598;1357743293158;6723;62;282;-1;13;13;4;4;451;451;9;9;17;17
251;598;1357740868673;6723;29;326;163;13;6;10;6;8;6;8;6;8;6
252;598;1357742541126;6723;8;1058;529;2;1;2;1;2;1;2;1;2;1
253;598;1357742219814;6723;13;1067;533;2;2;2;2;2;2;2;2;2;2
254;598;1357745720953;6723;148;915;457;40;11;1;1;1;1;1;1;1;1
255;598;1357745982890;6723;24;7;3;8;1;2;1;2;1;2;1;2;1
256;598;1357740438798;6723;34;876;438;5;3;3;3;3;3;3;3;3;3
257;598;1357746928812;6723;318;916;458;288;104;27;19;10;10;16;14;10;10
258;598;1357743133486;6723;53;284;-1;7;7;51;51;446;446;184;184;6;6
259;598;1357741738267;6723;5;1422;711;2;2;2;2;2;2;2;2;2;2
260;598;1357742508533;6723;9;1091;-1;1;1;0;0;0;0;0;0;0;0
261;598;1357746282406;6723;5;282;141;2;1;1;1;1;1;1;1;1;1
262;598;1357746421031;6723;23;1003;501;14;4;4;4;3;3;3;3;3;3
263;598;1357741941970;6723;53;1029;514;8;2;2;2;2;2;2;2;2;2
264;598;1357743260595;6723;37;245;-1;4;4;0;0;0;0;0;0;0;0
265;598;1357746811890;6723;549;872;436;93;7;0;0;0;0;0;0;0;0
266;598;1357747540578;6723;61;64;-1;7;7;2;2;2;2;2;2;2;2
267;598;1357745541406;6723;225;65;-1;126;126;163;163;447;447;180;180;191;191
268;598;1357746068187;6723;5;5;-1;4;4;2;2;2;2;2;2;2;2
269;598;1357744136611;6723;53;876;438;16;4;8;4;2;2;2;2;8;4
270;598;1357745949531;6723;14;122;61;5;0;1;0;0;0;0;0;1;0
271;598;1357745402890;6723;4;282;141;2;1;1;1;1;1;1;1;1;1
272;598;1357746036171;6723;16;877;438;2;1;1;1;1;1;1;1;1;1
273;598;1357747308796;6723;1;3;1;0;0;0;0;0;0;0;0;0;0
274;598;1357741536908;6723;63;874;437;2;1;1;1;1;1;1;1;1;1
275;598;1357745972859;6723;7;4;2;3;1;1;1;1;1;1;1;1;1
276;598;1357747190890;6723;4;42;21;2;0;0;0;0;0;0;0;0;0
277;598;1357741135767;6723;4;967;483;0;0;0;0;0;0;0;0;0;0
278;598;1357741973314;6723;27;953;476;16;10;4;1;3;1;3;1;3;1
279;598;1357744018501;6723;27;872;436;25;3;4;2;1;1;1;1;1;1
280;598;1357743748001;6723;101;65;-1;22;22;22;22;447;447;61;61;21;21
281;598;1357746982515;6723;43;893;446;9;3;1;1;1;1;1;1;1;1
282;598;1357743101783;6723;8;925;462;1;0;1;0;1;0;1;0;1;0
283;598;1357740974970;6723;29;7;3;8;1;1;1;1;1;1;1;1;1
284;598;1357740823658;6723;34;1;0;9;0;0;0;0;0;0;0;0;0
285;598;1357741018220;6723;270;872;436;185;87;32;20;13;13;14;14;13;13
286;598;1357746822609;6723;8;1067;533;2;2;2;2;2;2;2;2;2;2
287;598;1357743282376;6723;29;326;163;0;0;0;0;0;0;0;0;0;0
288;598;1357741888142;6723;10;1100;550;1;1;1;1;1;1;1;1;1;1
289;598;1357741899376;6723;1;49;24;0;0;0;0;0;0;0;0;0;0
290;598;1357745562234;6723;19;1008;504;3;1;1;1;1;1;1;1;1;1
291;598;1357742124533;6723;9;440;220;0;0;0;0;0;0;0;0;0;0
292;598;1357746726562;6723;43;893;446;12;5;1;1;1;1;1;1;1;1
293;598;1357740997626;6723;5;1453;726;3;3;3;3;3;3;3;3;3;3
294;598;1357747244171;6723;3;547;273;0;0;0;0;0;0;0;0;0;0
295;598;1357745111531;6723;156;24;-1;21;21;115;115;447;447;168;168;13;13
296;598;1357741286611;6723;79;334;167;6;0;0;0;0;0;0;0;0;0
297;598;1357740481001;6723;47;966;483;3;1;1;1;1;1;1;1;1;1
298;598;1357746569078;6723;1;122;61;0;0;0;0;0;0;0;0;0;0
299;598;1357746653265;6723;430;1;0;38;0;0;0;0;0;0;0;0;0
300;598;1357743581095;6723;2;7;3;1;1;1;1;1;1;1;1;1;1
301;598;1357740760283;6723;2;122;61;0;0;0;0;0;0;0;0;0;0
302;598;1357740727392;6723;46;65;32;63;3;3;1;1;1;1;1;1;1
303;598;1357740964704;6723;23;873;436;4;1;0;0;0;0;0;0;0;0
304;598;1357747467468;6723;4;282;141;1;0;0;0;0;0;0;0;0;0
305;598;1357745833656;6723;13;1013;506;5;3;2;2;2;2;2;2;2;2
306;598;1357745886140;6723;1;74;37;1;1;1;1;1;1;1;1;1;1
307;598;1357741962658;6723;22;878;439;30;14;14;6;4;4;4;4;4;4
308;598;1357741366689;6723;9;1096;548;5;1;1;1;1;1;1;1;1;1
309;598;1357743164298;6723;3;931;465;0;0;0;0;0;0;0;0;0;0
310;598;1357746176593;6723;47;924;462;48;10;10;5;5;4;5;4;5;4
311;598;1357746770375;6723;8;968;484;5;2;3;1;2;1;2;1;3;1
312;598;1357743601673;6723;1;7;3;1;1;1;1;1;1;1;1;1;1
313;598;1357746400125;6723;206;873;436;187;75;19;18;15;15;18;17;15;15
314;598;1357746483828;6723;11;881;440;0;0;0;0;0;0;0;0;0;0
315;598;1357743844673;6723;123;873;436;227;102;41;24;15;15;17;17;15;15
316;598;1357743123423;6723;5;1409;704;0;0;0;0;0;0;0;0;0;0
317;598;1357743355658;6723;4;919;-1;0;0;0;0;0;0;0;0;0;0
318;598;1357741451970;6723;9;65;32;11;5;0;0;0;0;0;0;0;0
319;598;1357743538158;6723;521;872;436;50;8;0;0;0;0;0;0;0;0
320;598;1357746047046;6723;2;71;35;1;1;0;0;0;0;0;0;0;0
321;598;1357744072486;6723;2;108;54;2;2;2;2;2;2;2;2;2;2
322;598;1357746548156;6723;36;1030;515;14;3;2;2;2;2;2;2;2;2
323;598;1357743344642;6723;544;872;436;90;6;0;0;0;0;0;0;0;0
324;598;1357743623204;6723;155;24;-1;21;21;116;116;447;447;168;168;13;13
325;598;1357746377500;6723;166;872;436;35;2;0;0;0;0;0;0;0;0
326;598;1357743154251;6723;11;100;50;1;0;0;0;0;0;0;0;0;0
327;598;1357745240968;6723;7;875;437;1;1;1;1;1;1;1;1;1;1
328;598;1357742818189;6723;2;31;15;1;1;1;1;1;1;1;1;1;1
329;598;1357745434000;6723;8;874;437;29;17;21;14;3;3;3;3;4;4
330;598;1357747222296;6723;34;7;3;11;4;3;3;3;3;3;3;3;3
331;598;1357744083001;6723;8;7;3;2;1;1;1;1;1;1;1;1;1
332;598;1357740684829;6723;8;967;483;3;1;2;1;1;1;1;1;2;1
333;598;1357741050267;6723;4;1029;-1;0;0;0;0;0;0;0;0;0;0
334;598;1357740470001;6723;5;1502;751;32;31;32;31;32;31;32;31;32;31
335;598;1357745762828;6723;247;22;11;111;0;1;0;0;0;1;0;0;0
336;598;1357740427861;6723;5;8;4;4;2;2;2;2;2;2;2;2;2
337;598;1357742661298;6723;115;918;459;11;2;1;1;1;1;1;1;1;1
338;598;1357744168111;6723;7;282;141;1;1;1;1;1;1;1;1;1;1
339;598;1357742283064;6723;5;282;141;1;0;0;0;0;0;0;0;0;0
340;598;1357740578704;6723;2;47;23;4;1;4;1;4;1;4;1;4;1
341;598;1357745164890;6723;50;1;-1;11;11;1;1;1;1;1;1;1;1
342;598;1357742639001;6723;57;920;460;35;6;4;3;2;2;2;2;2;2
343;598;1357742080329;6723;1;66;33;0;0;0;0;0;0;0;0;0;0
344;598;1357740459579;6723;2;5;2;0;0;0;0;0;0;0;0;0;0
345;598;1357742113345;6723;3;894;447;0;0;0;0;0;0;0;0;0;0
346;598;1357741167673;6723;9;967;483;3;1;2;1;1;1;1;1;2;1
347;598;1357743964392;6723;1;66;33;0;0;0;0;0;0;0;0;0;0
348;598;1357745530421;6723;50;872;436;6;1;1;1;1;1;1;1;1;1
349;598;1357745854937;6723;41;916;458;4;1;1;1;1;1;1;1;1;1
350;598;1357747118812;6723;17;417;208;0;0;0;0;0;0;0;0;0;0
351;598;1357742924283;6723;3;888;-1;2;2;2;2;2;2;2;2;2;2
352;598;1357747445484;6723;14;1051;525;4;1;1;1;1;1;1;1;1;1
353;598;1357742606673;6723;4;68;34;1;0;0;0;0;0;0;0;0;0
354;598;1357745456078;6723;4;66;33;4;2;1;1;1;1;1;1;1;1
355;598;1357741124954;6723;1;49;24;2;0;2;0;2;0;2;0;2;0
356;598;1357742903001;6723;37;1048;524;2;0;0;0;0;0;0;0;0;0
357;598;1357746875296;6723;34;15;7;7;0;1;0;1;0;1;0;1;0
358;598;1357742711751;6723;1004;872;436;119;7;0;0;0;0;0;0;0;0
359;598;1357741717423;6723;389;18;9;292;5;25;5;5;5;25;5;12;5
360;598;1357746004015;6723;214;65;32;74;3;0;0;0;0;0;0;0;0
361;598;1357745348609;6723;5;1422;711;8;8;8;8;8;8;8;8;8;8
362;598;1357747402875;6723;38;7;3;7;2;1;1;1;1;1;1;1;1
363;598;1357746122437;6723;25;7;3;8;1;2;1;2;1;2;1;2;1
364;598;1357740353173;6723;1;31;15;2;2;2;2;2;2;2;2;2;2
365;598;1357740320392;6723;19;1067;533;2;2;2;2;2;2;2;2;2;2
366;598;1357744029033;6723;1;31;15;1;0;1;0;1;0;1;0;1;0
367;598;1357741706626;6723;41;7;3;7;2;1;1;1;1;1;1;1;1
368;598;1357746949937;6723;34;922;461;6;2;2;2;2;2;2;2;2;2
369;598;1357746452359;6723;1;108;54;1;1;1;1;1;1;1;1;1;1
370;598;1357746303218;6723;5;1;-1;6;6;1;1;1;1;1;1;1;1
371;598;1357741855673;6723;2;7;3;11;2;11;2;2;0;3;0;2;0
372;598;1357746388703;6723;29;46;23;6;0;0;0;0;0;0;0;0;0
373;598;1357742135392;6723;1;3;1;1;0;0;0;0;0;0;0;0;0
374;598;1357741910251;6723;15;282;141;2;1;1;1;1;1;1;1;1;1
375;598;1357745593093;6723;2;1;-1;1;1;0;0;0;0;0;0;0;0
376;598;1357741007986;6723;24;922;461;5;3;3;3;3;3;3;3;3;3
377;598;1357742951658;6723;13;1051;525;2;0;0;0;0;0;0;0;0;0
